Date,Adj Close,Close,High,Low,Open,Volume
2016-09-30,30.549999237060547,30.549999237060547,32.75,29.0,32.5,1415390
2016-10-03,32.849998474121094,32.849998474121094,33.25,31.0,31.0,453464
2016-10-04,31.899999618530277,31.899999618530277,33.75,31.350000381469727,33.75,877581
2016-10-05,31.899999618530277,31.899999618530277,32.5,31.649999618530277,32.5,243374
2016-10-06,31.799999237060547,31.799999237060547,32.099998474121094,31.0,31.899999618530277,1213085
2016-10-07,31.950000762939453,31.950000762939453,32.099998474121094,31.0,31.0,467664
2016-10-10,31.899999618530277,31.899999618530277,32.45000076293945,31.5,32.45000076293945,964240
2016-10-13,30.25,30.25,32.0,29.899999618530277,32.0,723960
2016-10-14,30.5,30.5,32.20000076293945,30.0,30.799999237060547,1436175
2016-10-17,30.5,30.5,31.799999237060547,30.149999618530277,31.25,329172
2016-10-18,30.25,30.25,31.350000381469727,29.950000762939453,30.5,212508
2016-10-19,36.29999923706055,36.29999923706055,36.29999923706055,29.700000762939453,30.5,2203247
2016-10-20,37.04999923706055,37.04999923706055,38.95000076293945,35.79999923706055,37.0,699909
2016-10-21,37.20000076293945,37.20000076293945,37.29999923706055,35.75,37.150001525878906,432824
2016-10-24,36.04999923706055,36.04999923706055,37.79999923706055,35.79999923706055,37.0,270707
2016-10-25,35.25,35.25,36.45000076293945,34.54999923706055,36.45000076293945,91807
2016-10-26,33.75,33.75,35.79999923706055,32.70000076293945,35.29999923706055,447922
2016-10-27,33.45000076293945,33.45000076293945,35.45000076293945,32.0,35.45000076293945,462542
2016-10-28,33.75,33.75,34.54999923706055,33.099998474121094,34.5,545353
2016-11-01,35.54999923706055,35.54999923706055,37.5,34.29999923706055,36.45000076293945,111972
2016-11-02,34.04999923706055,34.04999923706055,35.29999923706055,33.5,35.150001525878906,62489
2016-11-03,33.75,33.75,35.5,33.29999923706055,34.5,272166
2016-11-04,32.25,32.25,34.45000076293945,31.549999237060547,34.25,162273
2016-11-07,32.70000076293945,32.70000076293945,33.25,32.29999923706055,32.349998474121094,1324571
2016-11-08,32.900001525878906,32.900001525878906,33.04999923706055,32.0,32.5,151286
2016-11-09,30.649999618530277,30.649999618530277,31.899999618530277,28.0,29.049999237060547,218435
2016-11-10,31.950000762939453,31.950000762939453,32.25,31.25,31.5,95305
2016-11-11,30.649999618530277,30.649999618530277,31.899999618530277,30.399999618530277,31.75,26024
2016-11-15,27.600000381469727,27.600000381469727,31.950000762939453,27.0,31.950000762939453,61887
2016-11-16,26.5,26.5,29.700000762939453,26.100000381469727,29.399999618530277,1695243
2016-11-17,25.350000381469727,25.350000381469727,28.450000762939453,25.100000381469727,28.450000762939453,168449
2016-11-18,24.100000381469727,24.100000381469727,25.950000762939453,23.799999237060547,25.75,92671
2016-11-21,22.5,22.5,24.200000762939453,20.950000762939453,24.200000762939453,261030
2016-11-22,23.950000762939453,23.950000762939453,25.600000381469727,22.5,22.5,380280
2016-11-23,28.0,28.0,28.5,23.600000381469727,24.5,756075
2016-11-24,27.0,27.0,29.5,26.0,27.899999618530277,158058
2016-11-25,28.399999618530277,28.399999618530277,31.149999618530277,26.5,26.5,606175
2016-11-28,28.75,28.75,29.700000762939453,27.5,29.700000762939453,685450
2016-11-29,28.149999618530277,28.149999618530277,29.0,28.100000381469727,28.950000762939453,53877
2016-11-30,27.200000762939453,27.200000762939453,28.5,25.700000762939453,28.450000762939453,188400
2016-12-01,27.0,27.0,27.899999618530277,26.850000381469727,27.649999618530277,41479
2016-12-02,26.149999618530277,26.149999618530277,27.5,26.0,26.5,40519
2016-12-05,26.299999237060547,26.299999237060547,27.350000381469727,25.75,26.200000762939453,154203
2016-12-06,27.700000762939453,27.700000762939453,29.0,26.5,28.850000381469727,776769
2016-12-07,26.799999237060547,26.799999237060547,27.75,26.549999237060547,27.700000762939453,39278
2016-12-08,27.100000381469727,27.100000381469727,28.0,26.549999237060547,27.350000381469727,158903
2016-12-09,26.899999618530277,26.899999618530277,28.350000381469727,26.200000762939453,26.950000762939453,289939
2016-12-12,26.75,26.75,26.950000762939453,26.149999618530277,26.350000381469727,408727
2016-12-13,26.149999618530277,26.149999618530277,28.049999237060547,21.899999618530277,26.100000381469727,206695
2016-12-14,25.299999237060547,25.299999237060547,26.899999618530277,25.200000762939453,26.899999618530277,122564
2016-12-15,24.850000381469727,24.850000381469727,25.5,24.700000762939453,25.450000762939453,141657
2016-12-16,24.649999618530277,24.649999618530277,25.149999618530277,24.5,25.049999237060547,53873
2016-12-19,23.950000762939453,23.950000762939453,25.25,23.75,24.450000762939453,66080
2016-12-20,23.950000762939453,23.950000762939453,24.25,23.200000762939453,23.799999237060547,35098
2016-12-21,23.450000762939453,23.450000762939453,24.799999237060547,22.799999237060547,24.0,1079864
2016-12-22,22.399999618530277,22.399999618530277,23.850000381469727,22.149999618530277,23.700000762939453,39865
2016-12-23,23.25,23.25,23.75,21.0,22.0,307931
2016-12-26,22.399999618530277,22.399999618530277,23.5,22.25,23.5,121253
2016-12-27,25.850000381469727,25.850000381469727,26.200000762939453,21.75,22.950000762939453,1298715
2016-12-28,26.799999237060547,26.799999237060547,30.75,25.149999618530277,26.0,5924369
2016-12-29,25.850000381469727,25.850000381469727,27.200000762939453,25.049999237060547,27.0,404976
2016-12-30,25.950000762939453,25.950000762939453,26.899999618530277,25.350000381469727,26.5,153836
2017-01-02,24.950000762939453,24.950000762939453,26.799999237060547,23.0,26.299999237060547,1451745
2017-01-03,24.950000762939453,24.950000762939453,25.0,24.5,25.0,367108
2017-01-04,24.100000381469727,24.100000381469727,24.950000762939453,22.049999237060547,24.950000762939453,811022
2017-01-05,24.0,24.0,24.850000381469727,23.649999618530277,24.149999618530277,505700
2017-01-06,27.450000762939453,27.450000762939453,28.799999237060547,24.25,24.649999618530277,6193010
2017-01-09,27.5,27.5,29.5,25.299999237060547,29.5,3946505
2017-01-10,26.100000381469727,26.100000381469727,27.0,25.25,26.899999618530277,787796
2017-01-11,25.850000381469727,25.850000381469727,26.899999618530277,25.25,26.100000381469727,1374537
2017-01-12,24.850000381469727,24.850000381469727,25.950000762939453,24.5,25.5,102560
2017-01-13,24.549999237060547,24.549999237060547,25.75,24.399999618530277,25.0,206062
2017-01-16,23.549999237060547,23.549999237060547,25.0,23.350000381469727,24.399999618530277,925176
2017-01-17,23.0,23.0,23.75,22.549999237060547,23.600000381469727,3337470
2017-01-18,23.25,23.25,25.5,23.049999237060547,23.5,1125987
2017-01-19,23.950000762939453,23.950000762939453,24.5,22.75,23.0,2726194
2017-01-20,23.950000762939453,23.950000762939453,24.5,23.5,24.0,1705918
2017-01-23,24.5,24.5,25.5,23.899999618530277,23.899999618530277,1348440
2017-01-24,24.799999237060547,24.799999237060547,25.299999237060547,24.149999618530277,25.0,2148460
2017-01-25,24.850000381469727,24.850000381469727,25.25,24.600000381469727,25.149999618530277,3589179
2017-01-27,24.75,24.75,25.100000381469727,24.5,24.850000381469727,2932931
2017-01-30,24.649999618530277,24.649999618530277,25.0,23.100000381469727,25.0,2072312
2017-01-31,24.25,24.25,24.950000762939453,24.0,24.649999618530277,2362300
2017-02-01,24.299999237060547,24.299999237060547,24.75,23.399999618530277,24.350000381469727,2452659
2017-02-02,22.5,22.5,24.5,19.450000762939453,24.200000762939453,4102082
2017-02-03,23.5,23.5,23.950000762939453,23.0,23.299999237060547,3545389
2017-02-06,23.5,23.5,24.5,23.200000762939453,23.950000762939453,997068
2017-02-07,23.75,23.75,24.450000762939453,22.899999618530277,23.450000762939453,2845473
2017-02-08,23.450000762939453,23.450000762939453,23.799999237060547,23.200000762939453,23.549999237060547,918367
2017-02-09,23.5,23.5,24.200000762939453,23.049999237060547,23.950000762939453,776545
2017-02-10,23.200000762939453,23.200000762939453,23.75,23.049999237060547,23.549999237060547,216201
2017-02-13,23.350000381469727,23.350000381469727,23.700000762939453,22.75,23.700000762939453,774652
2017-02-14,21.950000762939453,21.950000762939453,22.950000762939453,21.5,22.950000762939453,2439358
2017-02-15,22.5,22.5,23.399999618530277,21.25,22.0,2086132
2017-02-16,22.149999618530277,22.149999618530277,22.600000381469727,21.75,22.5,1283468
2017-02-17,22.350000381469727,22.350000381469727,23.5,21.799999237060547,22.200000762939453,7105050
2017-02-20,22.100000381469727,22.100000381469727,22.450000762939453,21.850000381469727,22.350000381469727,2155563
2017-02-21,22.149999618530277,22.149999618530277,23.200000762939453,21.950000762939453,22.25,1076766
2017-02-22,22.25,22.25,23.299999237060547,21.950000762939453,22.049999237060547,6373348
2017-02-23,21.5,21.5,22.350000381469727,20.049999237060547,22.149999618530277,1727475
2017-02-27,21.350000381469727,21.350000381469727,22.0,20.549999237060547,21.850000381469727,634862
2017-02-28,23.100000381469727,23.100000381469727,23.950000762939453,20.049999237060547,21.399999618530277,14403828
2017-03-01,23.0,23.0,23.5,22.600000381469727,23.0,4958096
2017-03-02,22.5,22.5,23.399999618530277,22.149999618530277,23.399999618530277,6075495
2017-03-03,20.850000381469727,20.850000381469727,23.149999618530277,20.200000762939453,22.5,885498
2017-03-06,21.0,21.0,21.399999618530277,20.600000381469727,21.0,1641181
2017-03-07,20.149999618530277,20.149999618530277,21.5,19.799999237060547,20.899999618530277,2278205
2017-03-08,20.200000762939453,20.200000762939453,20.350000381469727,20.0,20.25,3128059
2017-03-09,20.850000381469727,20.850000381469727,20.950000762939453,19.5,20.200000762939453,4236067
2017-03-10,20.399999618530277,20.399999618530277,20.950000762939453,17.600000381469727,20.950000762939453,1366433
2017-03-14,20.75,20.75,22.200000762939453,19.950000762939453,20.899999618530277,5362793
2017-03-15,20.75,20.75,21.399999618530277,20.5,20.950000762939453,3522722
2017-03-16,22.25,22.25,22.700000762939453,20.350000381469727,20.350000381469727,13424421
2017-03-17,21.649999618530277,21.649999618530277,22.5,21.350000381469727,22.25,633758
2017-03-20,21.200000762939453,21.200000762939453,21.899999618530277,20.899999618530277,21.899999618530277,5346335
2017-03-21,21.700000762939453,21.700000762939453,22.700000762939453,20.350000381469727,21.5,8678560
2017-03-22,21.149999618530277,21.149999618530277,22.0,20.25,21.5,10332677
2017-03-23,21.549999237060547,21.549999237060547,21.950000762939453,20.600000381469727,21.049999237060547,4244223
2017-03-24,20.350000381469727,20.350000381469727,21.350000381469727,19.5,21.299999237060547,5796807
2017-03-27,21.649999618530277,21.649999618530277,22.700000762939453,20.100000381469727,20.450000762939453,16690969
2017-03-28,19.899999618530277,19.899999618530277,21.950000762939453,19.649999618530277,21.950000762939453,3594559
2017-03-29,19.200000762939453,19.200000762939453,20.200000762939453,18.799999237060547,20.0,5203976
2017-03-30,20.0,20.0,21.5,19.149999618530277,19.25,3938491
2017-03-31,20.25,20.25,21.299999237060547,19.75,20.049999237060547,11837430
2017-04-03,20.600000381469727,20.600000381469727,20.950000762939453,20.200000762939453,20.200000762939453,4344548
2017-04-05,20.100000381469727,20.100000381469727,20.600000381469727,19.899999618530277,20.600000381469727,1402707
2017-04-06,19.950000762939453,19.950000762939453,20.299999237060547,19.799999237060547,20.25,494909
2017-04-07,21.549999237060547,21.549999237060547,22.200000762939453,20.0,20.049999237060547,7135894
2017-04-10,22.100000381469727,22.100000381469727,22.450000762939453,21.350000381469727,21.549999237060547,4848803
2017-04-11,20.0,20.0,22.549999237060547,19.75,22.450000762939453,4221133
2017-04-12,21.850000381469727,21.850000381469727,23.299999237060547,20.0,20.450000762939453,16157557
2017-04-13,21.799999237060547,21.799999237060547,22.700000762939453,21.299999237060547,21.299999237060547,5912747
2017-04-17,21.5,21.5,22.399999618530277,20.850000381469727,21.799999237060547,6751457
2017-04-18,20.600000381469727,20.600000381469727,21.450000762939453,20.450000762939453,21.100000381469727,1473927
2017-04-19,21.200000762939453,21.200000762939453,21.350000381469727,20.450000762939453,20.75,4817170
2017-04-20,21.5,21.5,22.25,21.049999237060547,21.100000381469727,5681495
2017-04-21,21.049999237060547,21.049999237060547,21.950000762939453,20.600000381469727,21.75,1647842
2017-04-24,20.649999618530277,20.649999618530277,21.25,20.5,21.0,6483943
2017-04-25,19.899999618530277,19.899999618530277,20.799999237060547,19.799999237060547,20.5,3392126
2017-04-26,19.450000762939453,19.450000762939453,20.200000762939453,19.350000381469727,20.200000762939453,1509253
2017-04-27,19.899999618530277,19.899999618530277,20.149999618530277,19.0,19.5,1189551
2017-04-28,20.149999618530277,20.149999618530277,20.299999237060547,19.350000381469727,19.799999237060547,1695153
2017-05-02,20.149999618530277,20.149999618530277,21.0,19.600000381469727,20.149999618530277,5535900
2017-05-03,21.049999237060547,21.049999237060547,21.75,20.399999618530277,20.399999618530277,10550298
2017-05-04,21.399999618530277,21.399999618530277,23.450000762939453,20.899999618530277,21.200000762939453,13383996
2017-05-05,21.899999618530277,21.899999618530277,21.950000762939453,21.100000381469727,21.299999237060547,5098110
2017-05-08,21.899999618530277,21.899999618530277,22.350000381469727,21.5,22.350000381469727,11107527
2017-05-09,21.549999237060547,21.549999237060547,21.850000381469727,21.399999618530277,21.799999237060547,692386
2017-05-10,22.25,22.25,22.399999618530277,21.5,21.700000762939453,12533202
2017-05-11,22.200000762939453,22.200000762939453,22.799999237060547,21.850000381469727,22.799999237060547,5810629
2017-05-12,22.200000762939453,22.200000762939453,22.700000762939453,21.399999618530277,22.5,14477802
2017-05-15,21.549999237060547,21.549999237060547,22.399999618530277,21.299999237060547,22.350000381469727,1085808
2017-05-16,21.399999618530277,21.399999618530277,22.399999618530277,21.299999237060547,21.799999237060547,1770842
2017-05-17,21.0,21.0,21.75,20.75,21.450000762939453,5617137
2017-05-18,20.850000381469727,20.850000381469727,21.200000762939453,20.399999618530277,20.899999618530277,4358046
2017-05-19,20.0,20.0,20.850000381469727,19.799999237060547,20.399999618530277,2167414
2017-05-22,19.799999237060547,19.799999237060547,20.200000762939453,19.600000381469727,20.200000762939453,931478
2017-05-23,19.700000762939453,19.700000762939453,20.0,19.5,20.0,1587347
2017-05-24,19.299999237060547,19.299999237060547,20.149999618530277,19.049999237060547,19.700000762939453,2724030
2017-05-25,19.399999618530277,19.399999618530277,19.5,19.100000381469727,19.350000381469727,2727807
2017-05-26,19.549999237060547,19.549999237060547,20.0,19.299999237060547,19.5,2980958
2017-05-29,19.549999237060547,19.549999237060547,19.700000762939453,18.950000762939453,19.450000762939453,2364264
2017-05-30,18.950000762939453,18.950000762939453,19.299999237060547,17.549999237060547,19.100000381469727,6219973
2017-05-31,19.950000762939453,19.950000762939453,20.200000762939453,18.0,19.0,10818046
2017-06-01,20.100000381469727,20.100000381469727,20.450000762939453,19.5,19.75,8607153
2017-06-02,19.450000762939453,19.450000762939453,20.299999237060547,18.899999618530277,20.0,4067600
2017-06-05,19.299999237060547,19.299999237060547,19.850000381469727,19.049999237060547,19.850000381469727,1922066
2017-06-06,18.200000762939453,18.200000762939453,19.5,18.100000381469727,19.5,4438377
2017-06-07,18.700000762939453,18.700000762939453,18.899999618530277,17.799999237060547,18.200000762939453,6119415
2017-06-08,18.200000762939453,18.200000762939453,19.0,17.950000762939453,19.0,874589
2017-06-09,18.850000381469727,18.850000381469727,18.950000762939453,17.649999618530273,18.299999237060547,3251938
2017-06-12,18.049999237060547,18.049999237060547,18.75,17.850000381469727,18.700000762939453,327325
2017-06-13,17.600000381469727,17.600000381469727,19.200000762939453,17.299999237060547,18.5,5445821
2017-06-14,16.899999618530273,16.899999618530273,17.850000381469727,16.549999237060547,17.600000381469727,3711358
2017-06-15,13.550000190734863,13.550000190734863,17.149999618530273,13.550000190734863,16.899999618530273,3458032
2017-06-16,10.850000381469728,10.850000381469728,13.449999809265137,10.850000381469728,12.949999809265137,3144375
2017-06-19,9.800000190734863,9.800000190734863,10.699999809265137,9.800000190734863,10.449999809265137,2461807
2017-06-20,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,195731
2017-06-21,8.0,8.0,8.0,8.0,8.0,379504
2017-06-22,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,260263
2017-06-23,7.949999809265137,7.949999809265137,7.949999809265137,7.25,7.25,12695962
2017-06-27,7.599999904632568,7.599999904632568,8.149999618530273,7.599999904632568,7.949999809265137,4495531
2017-06-28,7.300000190734863,7.300000190734863,7.550000190734863,7.25,7.25,1927527
2017-06-29,7.0,7.0,7.199999809265137,6.949999809265137,7.0,5261987
2017-06-30,6.949999809265137,6.949999809265137,7.300000190734863,6.800000190734863,6.800000190734863,2407858
2017-07-03,7.25,7.25,7.25,6.949999809265137,7.099999904632568,3184883
2017-07-04,7.349999904632568,7.349999904632568,7.449999809265137,7.0,7.300000190734863,910044
2017-07-05,7.25,7.25,7.449999809265137,7.099999904632568,7.449999809265137,1290197
2017-07-06,7.099999904632568,7.099999904632568,7.400000095367432,7.0,7.400000095367432,999884
2017-07-07,7.199999809265137,7.199999809265137,7.400000095367432,6.75,7.150000095367432,2363083
2017-07-10,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,196381
2017-07-11,7.900000095367432,7.900000095367432,7.900000095367432,7.699999809265137,7.699999809265137,8447408
2017-07-12,8.25,8.25,8.25,8.25,8.25,711037
2017-07-13,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,127446
2017-07-14,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,46183
2017-07-17,9.199999809265137,9.199999809265137,9.5,8.600000381469727,9.399999618530272,5526693
2017-07-18,8.800000190734863,8.800000190734863,9.100000381469728,8.75,9.050000190734863,1236984
2017-07-19,8.600000381469727,8.600000381469727,8.850000381469727,8.449999809265137,8.75,738292
2017-07-20,8.550000190734863,8.550000190734863,8.75,8.199999809265137,8.649999618530273,1214925
2017-07-21,8.600000381469727,8.600000381469727,8.649999618530273,8.25,8.5,1292775
2017-07-24,8.600000381469727,8.600000381469727,8.699999809265137,8.350000381469727,8.649999618530273,488936
2017-07-25,8.449999809265137,8.449999809265137,8.75,8.199999809265137,8.350000381469727,419980
2017-07-26,8.800000190734863,8.800000190734863,8.850000381469727,8.050000190734863,8.550000190734863,634582
2017-07-27,8.399999618530273,8.399999618530273,8.949999809265137,8.399999618530273,8.800000190734863,183632
2017-07-28,8.649999618530273,8.649999618530273,8.699999809265137,8.050000190734863,8.449999809265137,1040122
2017-07-31,8.25,8.25,8.600000381469727,8.25,8.25,110524
2017-08-01,7.849999904632568,7.849999904632568,8.25,7.849999904632568,8.0,407768
2017-08-02,7.900000095367432,7.900000095367432,8.149999618530273,7.75,7.949999809265137,370082
2017-08-03,7.699999809265137,7.699999809265137,8.100000381469727,7.599999904632568,7.900000095367432,96376
2017-08-04,7.449999809265137,7.449999809265137,7.949999809265137,7.349999904632568,7.599999904632568,130246
2017-08-07,7.800000190734863,7.800000190734863,7.800000190734863,7.199999809265137,7.699999809265137,220154
2017-08-08,8.050000190734863,8.050000190734863,8.149999618530273,7.5,7.5,129250
2017-08-09,7.900000095367432,7.900000095367432,8.100000381469727,7.650000095367432,8.0,119023
2017-08-10,7.75,7.75,7.900000095367432,7.550000190734863,7.650000095367432,213834
2017-08-11,7.699999809265137,7.699999809265137,7.75,7.400000095367432,7.400000095367432,216323
2017-08-14,7.349999904632568,7.349999904632568,7.449999809265137,7.349999904632568,7.449999809265137,127575
2017-08-16,7.25,7.25,7.599999904632568,7.0,7.349999904632568,693226
2017-08-17,7.150000095367432,7.150000095367432,7.300000190734863,6.900000095367432,7.050000190734863,580500
2017-08-18,7.5,7.5,7.5,7.099999904632568,7.25,251959
2017-08-21,7.650000095367432,7.650000095367432,7.849999904632568,7.349999904632568,7.550000190734863,65252
2017-08-22,7.699999809265137,7.699999809265137,7.900000095367432,7.300000190734863,7.550000190734863,780914
2017-08-23,8.0,8.0,8.050000190734863,7.400000095367432,7.949999809265137,902255
2017-08-24,8.350000381469727,8.350000381469727,8.350000381469727,7.800000190734863,8.300000190734863,612331
2017-08-28,8.699999809265137,8.699999809265137,8.75,8.100000381469727,8.350000381469727,1875145
2017-08-29,8.300000190734863,8.300000190734863,8.800000190734863,8.300000190734863,8.800000190734863,157589
2017-08-30,7.900000095367432,7.900000095367432,8.350000381469727,7.900000095367432,8.300000190734863,325016
2017-08-31,7.550000190734863,7.550000190734863,7.75,7.550000190734863,7.550000190734863,237385
2017-09-01,7.25,7.25,7.400000095367432,7.199999809265137,7.199999809265137,166972
2017-09-04,7.449999809265137,7.449999809265137,7.5,7.0,7.25,1321927
2017-09-05,7.449999809265137,7.449999809265137,7.5,7.349999904632568,7.5,57403
2017-09-06,7.349999904632568,7.349999904632568,7.550000190734863,7.199999809265137,7.199999809265137,78160
2017-09-07,7.300000190734863,7.300000190734863,7.699999809265137,7.199999809265137,7.699999809265137,710035
2017-09-08,7.25,7.25,7.400000095367432,7.150000095367432,7.300000190734863,89222
2017-09-11,7.349999904632568,7.349999904632568,7.449999809265137,7.150000095367432,7.199999809265137,1124719
2017-09-12,7.25,7.25,7.349999904632568,7.099999904632568,7.349999904632568,68249
2017-09-13,7.150000095367432,7.150000095367432,7.25,6.949999809265137,7.199999809265137,303834
2017-09-14,7.0,7.0,7.150000095367432,6.849999904632568,6.849999904632568,125719
2017-09-15,6.849999904632568,6.849999904632568,7.099999904632568,6.650000095367432,6.900000095367432,1721423
2017-09-18,6.550000190734863,6.550000190734863,7.050000190734863,6.550000190734863,6.900000095367432,1128739
2017-09-19,6.300000190734863,6.300000190734863,6.449999809265137,6.25,6.300000190734863,1367114
2017-09-20,6.0,6.0,6.5,6.0,6.5,476723
2017-09-21,6.300000190734863,6.300000190734863,6.300000190734863,5.75,5.900000095367432,480015
2017-09-22,6.199999809265137,6.199999809265137,6.599999904632568,6.150000095367432,6.449999809265137,743388
2017-09-25,6.0,6.0,6.199999809265137,5.900000095367432,6.099999904632568,104721
2017-09-26,5.949999809265137,5.949999809265137,6.199999809265137,5.800000190734863,6.0,56289
2017-09-27,5.699999809265137,5.699999809265137,6.0,5.699999809265137,5.949999809265137,1101748
2017-09-28,5.699999809265137,5.699999809265137,5.800000190734863,5.449999809265137,5.449999809265137,496125
2017-09-29,5.800000190734863,5.800000190734863,5.900000095367432,5.550000190734863,5.900000095367432,44599
2017-10-03,5.550000190734863,5.550000190734863,6.0,5.550000190734863,5.900000095367432,358107
2017-10-04,5.300000190734863,5.300000190734863,5.75,5.300000190734863,5.75,364512
2017-10-05,5.400000095367432,5.400000095367432,5.550000190734863,5.050000190734863,5.25,750375
2017-10-06,5.650000095367432,5.650000095367432,5.650000095367432,5.5,5.599999904632568,45684
2017-10-09,5.900000095367432,5.900000095367432,5.900000095367432,5.800000190734863,5.900000095367432,563640
2017-10-10,6.150000095367432,6.150000095367432,6.150000095367432,5.949999809265137,6.099999904632568,103331
2017-10-11,6.449999809265137,6.449999809265137,6.449999809265137,5.849999904632568,6.25,2965449
2017-10-12,6.75,6.75,6.75,6.5,6.75,715094
2017-10-13,7.050000190734863,7.050000190734863,7.050000190734863,6.75,7.0,74364
2017-10-16,7.400000095367432,7.400000095367432,7.400000095367432,7.349999904632568,7.400000095367432,75261
2017-10-17,7.75,7.75,7.75,7.75,7.75,176933
2017-10-18,7.400000095367432,7.400000095367432,8.100000381469727,7.400000095367432,7.849999904632568,877508
2017-10-19,7.050000190734863,7.050000190734863,7.699999809265137,7.050000190734863,7.699999809265137,217318
2017-10-23,6.849999904632568,6.849999904632568,7.25,6.699999809265137,6.699999809265137,1002394
2017-10-24,6.800000190734863,6.800000190734863,6.949999809265137,6.599999904632568,6.949999809265137,259512
2017-10-25,7.050000190734863,7.050000190734863,7.099999904632568,6.75,7.0,1078358
2017-10-26,7.150000095367432,7.150000095367432,7.349999904632568,6.800000190734863,7.050000190734863,134053
2017-10-27,7.0,7.0,7.449999809265137,6.800000190734863,7.199999809265137,611556
