Date,Open,High,Low,Close,Volume
2019-05-28,28.200000762939453,29.899999618530277,27.399999618530277,29.0,40083414
2019-05-29,29.200000762939453,29.75,27.549999237060547,28.75,25180226
2019-05-30,29.0,29.5,27.700000762939453,28.299999237060547,15230422
2019-05-31,28.149999618530277,28.200000762939453,26.549999237060547,27.0,16861938
2019-06-03,26.899999618530277,27.0,25.850000381469727,26.25,10780479
2019-06-04,26.200000762939453,28.350000381469727,25.700000762939453,27.649999618530277,29326652
2019-06-06,27.899999618530277,28.350000381469727,27.350000381469727,27.850000381469727,16563302
2019-06-07,28.149999618530277,28.299999237060547,27.149999618530277,27.450000762939453,8855839
2019-06-10,27.5,27.850000381469727,26.399999618530277,26.75,8182783
2019-06-11,26.75,26.850000381469727,26.0,26.149999618530277,7696976
2019-06-12,26.200000762939453,26.75,25.850000381469727,25.899999618530277,6350179
2019-06-13,25.950000762939453,26.299999237060547,25.75,25.899999618530277,4674283
2019-06-14,25.950000762939453,26.899999618530277,25.950000762939453,26.75,8008344
2019-06-17,26.950000762939453,27.399999618530277,26.5,26.899999618530277,6580348
2019-06-18,27.0,27.25,26.5,26.75,5220986
2019-06-19,26.850000381469727,27.100000381469727,25.799999237060547,26.049999237060547,6136025
2019-06-20,26.049999237060547,26.799999237060547,25.600000381469727,26.25,5343371
2019-06-21,26.450000762939453,26.75,26.200000762939453,26.399999618530277,4526851
2019-06-24,26.399999618530277,26.5,25.899999618530277,26.100000381469727,3136463
2019-06-25,26.049999237060547,26.25,25.899999618530277,26.149999618530277,2174486
2019-06-26,26.100000381469727,27.0,25.950000762939453,26.549999237060547,5669820
2019-06-27,26.649999618530277,27.899999618530277,26.600000381469727,27.649999618530277,10775034
2019-06-28,28.0,28.200000762939453,27.5,27.799999237060547,6937627
2019-07-01,28.049999237060547,28.149999618530277,27.649999618530277,27.799999237060547,4765023
2019-07-02,27.799999237060547,27.899999618530277,27.149999618530277,27.75,4364940
2019-07-03,27.75,28.850000381469727,27.700000762939453,28.549999237060547,10745849
2019-07-04,28.700000762939453,28.950000762939453,28.100000381469727,28.299999237060547,8082229
2019-07-05,28.350000381469727,28.600000381469727,26.799999237060547,27.0,14461450
2019-07-08,26.75,26.75,25.799999237060547,26.25,6552058
2019-07-09,25.799999237060547,26.899999618530277,25.799999237060547,26.649999618530277,4607745
2019-07-10,26.649999618530277,26.799999237060547,26.0,26.200000762939453,2607539
2019-07-11,26.350000381469727,26.549999237060547,26.149999618530277,26.350000381469727,2241893
2019-07-12,26.350000381469727,26.399999618530277,25.799999237060547,26.049999237060547,3020307
2019-07-15,26.149999618530277,26.200000762939453,25.549999237060547,25.600000381469727,3498001
2019-07-16,25.549999237060547,25.649999618530277,24.899999618530277,25.149999618530277,4012423
2019-07-17,25.25,25.5,25.0,25.25,1991908
2019-07-18,25.350000381469727,25.350000381469727,24.600000381469727,24.700000762939453,2634274
2019-07-19,24.75,25.25,24.049999237060547,24.100000381469727,3502811
2019-07-22,24.0,24.399999618530277,23.5,24.149999618530277,3403335
2019-07-23,24.399999618530277,24.75,23.700000762939453,23.75,2808690
2019-07-24,23.75,24.049999237060547,23.649999618530277,23.75,2558042
2019-07-25,23.75,24.149999618530277,23.700000762939453,24.0,2675122
2019-07-26,24.0,24.200000762939453,23.799999237060547,23.950000762939453,2187581
2019-07-29,24.0,24.049999237060547,23.649999618530277,23.700000762939453,1379247
2019-07-30,23.649999618530277,23.899999618530277,22.350000381469727,22.5,3643069
2019-07-31,22.399999618530277,23.75,22.100000381469727,23.399999618530277,4032996
2019-08-01,23.399999618530277,24.149999618530277,23.299999237060547,23.799999237060547,3419089
2019-08-02,23.799999237060547,24.200000762939453,23.350000381469727,23.899999618530277,1974989
2019-08-05,23.899999618530277,23.899999618530277,22.899999618530277,23.5,2115108
2019-08-06,23.299999237060547,24.100000381469727,23.100000381469727,23.850000381469727,1423049
2019-08-07,23.850000381469727,24.100000381469727,23.549999237060547,23.700000762939453,1307704
2019-08-08,24.0,24.700000762939453,23.549999237060547,24.350000381469727,3927902
2019-08-09,24.5,26.399999618530277,24.5,26.0,8740461
2019-08-13,26.25,26.299999237060547,24.549999237060547,24.700000762939453,2552382
2019-08-14,24.950000762939453,24.950000762939453,24.200000762939453,24.549999237060547,1097841
2019-08-16,24.350000381469727,24.850000381469727,24.049999237060547,24.600000381469727,1303815
2019-08-19,24.399999618530277,24.75,24.299999237060547,24.399999618530277,1042617
2019-08-20,24.5,24.700000762939453,23.899999618530277,24.299999237060547,1463235
2019-08-21,24.299999237060547,24.399999618530277,23.649999618530277,23.799999237060547,2175564
2019-08-22,23.600000381469727,23.799999237060547,22.600000381469727,23.0,3199904
2019-08-23,23.0,23.450000762939453,22.5,23.25,1519188
2019-08-26,24.0,24.950000762939453,23.299999237060547,24.200000762939453,2279964
2019-08-27,24.5,25.75,24.0,25.549999237060547,7971631
2019-08-28,25.799999237060547,25.950000762939453,24.799999237060547,25.149999618530277,6171140
2019-08-29,24.700000762939453,25.049999237060547,24.200000762939453,24.299999237060547,2489645
2019-08-30,24.299999237060547,25.100000381469727,24.0,24.700000762939453,1622016
2019-09-03,24.75,24.75,23.799999237060547,23.850000381469727,1487635
2019-09-04,23.899999618530277,24.299999237060547,23.5,24.100000381469727,1250728
2019-09-05,24.200000762939453,24.700000762939453,24.149999618530277,24.549999237060547,1646072
2019-09-06,24.5,24.700000762939453,24.200000762939453,24.399999618530277,1600749
2019-09-09,24.75,25.799999237060547,24.200000762939453,25.0,3368217
2019-09-11,25.100000381469727,25.399999618530277,24.799999237060547,24.850000381469727,2351807
2019-09-12,24.950000762939453,25.350000381469727,24.799999237060547,24.850000381469727,2192566
2019-09-13,24.950000762939453,25.200000762939453,24.450000762939453,24.700000762939453,2228720
2019-09-16,24.450000762939453,24.5,23.850000381469727,24.0,2648389
2019-09-17,24.149999618530277,24.350000381469727,23.700000762939453,23.850000381469727,2314811
2019-09-18,24.0,24.299999237060547,23.899999618530277,23.950000762939453,1267097
2019-09-19,24.149999618530277,24.200000762939453,23.350000381469727,23.5,1992382
2019-09-20,23.700000762939453,24.5,23.5,24.299999237060547,6221372
2019-09-23,25.149999618530277,26.100000381469727,24.549999237060547,25.600000381469727,6415267
2019-09-24,26.0,27.100000381469727,25.049999237060547,26.75,12170996
2019-09-25,26.549999237060547,26.549999237060547,25.299999237060547,25.5,5755433
2019-09-26,25.5,25.700000762939453,24.700000762939453,24.799999237060547,5640802
2019-09-27,24.899999618530277,25.799999237060547,24.5,25.25,10541636
2019-09-30,25.450000762939453,25.450000762939453,23.899999618530277,24.100000381469727,5708643
2019-10-01,24.450000762939453,24.450000762939453,23.299999237060547,23.799999237060547,3696184
2019-10-03,23.799999237060547,24.0,23.200000762939453,23.399999618530277,3557901
2019-10-04,23.700000762939453,23.850000381469727,22.899999618530277,23.0,3819822
2019-10-07,23.299999237060547,23.399999618530277,22.850000381469727,22.899999618530277,1986132
2019-10-09,23.0,23.200000762939453,22.549999237060547,22.950000762939453,1995107
2019-10-10,22.899999618530277,23.600000381469727,22.75,22.950000762939453,2754277
2019-10-11,23.399999618530277,25.950000762939453,23.25,25.75,27889330
2019-10-14,26.100000381469727,26.850000381469727,25.100000381469727,25.5,24960035
2019-10-15,25.200000762939453,25.25,23.850000381469727,24.200000762939453,8704719
2019-10-16,24.399999618530277,24.399999618530277,23.75,23.799999237060547,4247671
2019-10-17,24.0,24.149999618530277,22.950000762939453,23.450000762939453,6795334
2019-10-18,23.600000381469727,24.5,23.450000762939453,23.75,11617014
2019-10-22,24.0,24.649999618530277,23.75,24.049999237060547,8115848
2019-10-23,24.149999618530277,24.350000381469727,23.75,23.899999618530277,4700201
2019-10-24,24.0,24.149999618530277,23.350000381469727,23.600000381469727,5877420
2019-10-25,23.75,24.399999618530277,23.5,23.649999618530277,7098301
2019-10-27,24.0,24.149999618530277,23.850000381469727,24.0,1544979
2019-10-29,24.0,24.350000381469727,23.700000762939453,23.75,6110374
2019-10-30,23.899999618530277,24.299999237060547,23.75,23.850000381469727,5249358
2019-10-31,23.950000762939453,24.149999618530277,23.75,23.799999237060547,3717735
2019-11-01,23.850000381469727,25.75,23.799999237060547,25.450000762939453,18516376
2019-11-04,25.600000381469727,25.75,24.600000381469727,24.649999618530277,7369217
2019-11-05,24.75,24.75,23.950000762939453,24.0,4367930
2019-11-06,24.049999237060547,24.049999237060547,23.799999237060547,23.850000381469727,4713743
2019-11-07,23.950000762939453,24.350000381469727,23.850000381469727,23.950000762939453,4291872
2019-11-08,23.850000381469727,24.450000762939453,23.799999237060547,23.850000381469727,6360245
2019-11-11,24.0,24.200000762939453,23.899999618530277,23.950000762939453,2364465
2019-11-13,24.049999237060547,24.25,23.75,23.799999237060547,3925251
2019-11-14,25.549999237060547,25.649999618530277,23.950000762939453,24.049999237060547,15324886
2019-11-15,24.25,24.700000762939453,24.100000381469727,24.549999237060547,11003819
2019-11-18,24.649999618530277,24.649999618530277,24.200000762939453,24.450000762939453,5752728
2019-11-19,24.450000762939453,24.75,24.149999618530277,24.200000762939453,5759265
2019-11-20,24.299999237060547,24.350000381469727,24.100000381469727,24.149999618530277,2403818
2019-11-21,24.149999618530277,24.399999618530277,23.899999618530277,23.950000762939453,5332834
2019-11-22,24.0,24.100000381469727,23.850000381469727,23.950000762939453,2201521
2019-11-25,24.0,24.350000381469727,23.899999618530277,24.200000762939453,3315363
2019-11-26,24.200000762939453,25.200000762939453,24.149999618530277,24.649999618530277,10856955
2019-11-27,24.600000381469727,24.799999237060547,24.200000762939453,24.5,3438597
2019-11-28,24.350000381469727,24.700000762939453,24.0,24.149999618530277,3430891
2019-11-29,24.25,24.299999237060547,23.899999618530277,23.950000762939453,3346423
2019-12-02,24.0,24.0,23.799999237060547,23.850000381469727,1990475
2019-12-03,23.850000381469727,23.950000762939453,23.600000381469727,23.649999618530277,1835886
2019-12-04,23.700000762939453,23.850000381469727,23.549999237060547,23.700000762939453,1837310
2019-12-05,23.700000762939453,24.450000762939453,23.649999618530277,23.899999618530277,3147676
2019-12-06,23.899999618530277,24.0,23.600000381469727,23.649999618530277,2765158
2019-12-09,23.649999618530277,23.850000381469727,23.5,23.600000381469727,1587917
2019-12-10,23.649999618530277,23.799999237060547,23.100000381469727,23.100000381469727,2264055
2019-12-11,23.149999618530277,23.700000762939453,23.100000381469727,23.450000762939453,2213719
2019-12-12,23.5,23.600000381469727,23.25,23.350000381469727,1564686
2019-12-13,23.399999618530277,23.649999618530277,23.299999237060547,23.399999618530277,1308438
2019-12-16,23.600000381469727,23.649999618530277,23.25,23.25,993923
2019-12-17,23.350000381469727,23.399999618530277,23.200000762939453,23.25,3363010
2019-12-18,23.25,23.399999618530277,23.149999618530277,23.200000762939453,971864
2019-12-19,23.200000762939453,23.299999237060547,23.100000381469727,23.149999618530277,892491
2019-12-20,23.149999618530277,23.25,22.799999237060547,22.850000381469727,2545756
2019-12-23,22.899999618530277,23.649999618530277,22.799999237060547,22.950000762939453,3002955
2019-12-24,23.0,23.100000381469727,22.850000381469727,22.950000762939453,1400239
2019-12-26,23.0,23.100000381469727,22.700000762939453,22.899999618530277,3031375
2019-12-27,23.0,23.149999618530277,22.75,22.799999237060547,2020206
2019-12-30,23.0,23.0,22.75,22.850000381469727,1545788
2019-12-31,22.850000381469727,23.25,22.799999237060547,22.950000762939453,2183586
2020-01-01,23.049999237060547,23.299999237060547,22.950000762939453,23.0,3128543
2020-01-02,23.049999237060547,23.899999618530277,22.899999618530277,23.75,7744461
2020-01-03,23.600000381469727,25.299999237060547,23.600000381469727,25.049999237060547,17976269
2020-01-06,24.649999618530277,24.799999237060547,23.649999618530277,23.850000381469727,7947042
2020-01-07,24.149999618530277,25.049999237060547,24.0,24.549999237060547,8533366
2020-01-08,24.0,25.600000381469727,24.0,25.200000762939453,11722066
2020-01-09,25.399999618530277,26.100000381469727,25.25,25.700000762939453,11073581
2020-01-10,25.700000762939453,25.899999618530277,25.0,25.149999618530277,4860518
2020-01-13,25.200000762939453,26.0,25.149999618530277,25.399999618530277,5131600
2020-01-14,25.5,25.799999237060547,25.100000381469727,25.200000762939453,3928384
2020-01-15,25.25,25.450000762939453,24.75,25.25,4155222
2020-01-16,25.399999618530277,25.799999237060547,25.25,25.549999237060547,3815379
2020-01-17,25.450000762939453,25.75,25.149999618530277,25.25,2151335
2020-01-20,25.299999237060547,25.700000762939453,25.0,25.049999237060547,2491306
2020-01-21,25.0,25.200000762939453,24.399999618530277,24.649999618530277,3180114
2020-01-22,24.75,25.149999618530277,24.450000762939453,24.850000381469727,1924584
2020-01-23,24.700000762939453,26.75,24.649999618530277,26.649999618530277,11935052
2020-01-24,26.799999237060547,27.0,26.149999618530277,26.350000381469727,7161131
2020-01-27,26.200000762939453,26.850000381469727,25.899999618530277,26.200000762939453,4842561
2020-01-28,26.399999618530277,27.5,26.100000381469727,27.100000381469727,14421129
2020-01-29,27.5,29.200000762939453,27.25,28.899999618530277,31156514
2020-01-30,28.799999237060547,29.299999237060547,27.299999237060547,27.549999237060547,17407115
2020-01-31,28.0,28.049999237060547,26.799999237060547,27.350000381469727,7518586
2020-02-03,24.950000762939453,25.25,23.850000381469727,24.0,8842216
2020-02-04,24.399999618530277,24.75,24.25,24.600000381469727,4282295
2020-02-05,24.899999618530277,25.600000381469727,24.700000762939453,25.25,4220226
2020-02-06,25.350000381469727,25.75,25.149999618530277,25.200000762939453,3176136
2020-02-07,25.200000762939453,25.350000381469727,24.899999618530277,25.100000381469727,1873970
2020-02-10,25.100000381469727,25.299999237060547,24.600000381469727,24.700000762939453,2429681
2020-02-11,24.950000762939453,25.149999618530277,24.600000381469727,24.649999618530277,2179747
2020-02-12,24.950000762939453,25.100000381469727,23.25,23.899999618530277,7029501
2020-02-13,23.200000762939453,24.149999618530277,22.799999237060547,23.149999618530277,13161671
2020-02-14,23.399999618530277,23.700000762939453,22.899999618530277,22.950000762939453,5603644
2020-02-17,23.049999237060547,23.25,22.25,22.350000381469727,3797942
2020-02-18,22.350000381469727,22.950000762939453,21.899999618530277,22.5,5523476
2020-02-19,22.549999237060547,23.649999618530277,22.100000381469727,23.350000381469727,11473042
2020-02-20,23.600000381469727,24.399999618530277,23.399999618530277,23.600000381469727,9653258
2020-02-24,23.549999237060547,23.799999237060547,22.75,22.950000762939453,4677013
2020-02-25,22.850000381469727,23.25,22.450000762939453,22.600000381469727,3921926
2020-02-26,22.549999237060547,22.799999237060547,22.299999237060547,22.450000762939453,2658612
2020-02-27,22.450000762939453,22.450000762939453,21.899999618530277,21.950000762939453,5259383
2020-02-28,21.399999618530277,21.5,20.700000762939453,21.0,5855450
2020-03-02,21.75,21.850000381469727,19.700000762939453,20.25,6582003
2020-03-03,20.25,20.450000762939453,19.600000381469727,20.100000381469727,6739498
2020-03-04,20.25,20.399999618530277,19.350000381469727,19.950000762939453,3499500
2020-03-05,20.100000381469727,20.549999237060547,19.75,20.0,3229172
2020-03-06,19.100000381469727,19.5,18.700000762939453,18.950000762939453,5867345
2020-03-09,18.799999237060547,18.799999237060547,17.700000762939453,17.950000762939453,6152773
2020-03-11,18.100000381469727,18.450000762939453,17.799999237060547,17.899999618530273,3406637
2020-03-12,15.899999618530272,16.399999618530273,15.600000381469728,15.899999618530272,6059064
2020-03-13,14.0,17.649999618530273,12.75,17.0,7225815
2020-03-16,16.700000762939453,16.899999618530273,15.649999618530272,16.25,2622898
2020-03-17,16.450000762939453,16.850000381469727,15.699999809265137,15.949999809265137,2821154
2020-03-18,16.25,16.25,14.199999809265137,14.399999618530272,5142938
2020-03-19,14.0,14.25,13.600000381469728,13.899999618530272,4452318
2020-03-20,14.0,14.800000190734863,13.5,13.850000381469728,6691900
2020-03-23,12.75,13.25,11.100000381469728,11.100000381469728,7943671
2020-03-24,11.699999809265137,11.949999809265137,10.0,11.0,4680658
2020-03-25,10.649999618530272,11.75,10.5,11.649999618530272,3132468
2020-03-26,11.949999809265137,12.800000190734863,11.550000190734863,12.800000190734863,5289293
2020-03-27,13.25,13.850000381469728,12.649999618530272,12.75,7236014
2020-03-30,12.5,12.949999809265137,11.75,12.449999809265137,3425619
2020-03-31,12.699999809265137,13.25,12.699999809265137,12.800000190734863,4045070
2020-04-01,12.699999809265137,14.050000190734863,12.600000381469728,13.850000381469728,6632915
2020-04-03,14.300000190734863,15.199999809265137,13.800000190734863,15.199999809265137,10235316
2020-04-07,16.600000381469727,16.700000762939453,15.75,16.700000762939453,6364057
2020-04-08,17.399999618530273,17.5,17.100000381469727,17.5,2258328
2020-04-09,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,737109
2020-04-13,19.25,19.25,17.450000762939453,17.549999237060547,14742490
2020-04-15,17.049999237060547,17.549999237060547,16.700000762939453,16.799999237060547,8163400
2020-04-16,16.75,17.600000381469727,16.549999237060547,17.600000381469727,6841223
2020-04-17,18.25,18.450000762939453,17.299999237060547,18.450000762939453,7166862
2020-04-20,18.899999618530277,18.899999618530277,17.850000381469727,18.450000762939453,6369807
2020-04-21,18.0,18.0,17.649999618530273,17.700000762939453,3726834
2020-04-22,17.700000762939453,17.850000381469727,17.0,17.5,2962148
2020-04-23,17.799999237060547,18.0,17.549999237060547,17.649999618530273,2193313
2020-04-24,17.200000762939453,17.649999618530273,17.200000762939453,17.299999237060547,1926076
2020-04-27,17.5,17.5,16.549999237060547,17.049999237060547,2293709
2020-04-28,17.100000381469727,17.5,16.899999618530273,17.25,2363634
2020-04-29,17.5,17.700000762939453,17.049999237060547,17.200000762939453,3470020
2020-04-30,17.25,17.450000762939453,17.0,17.049999237060547,2861235
2020-05-04,16.649999618530273,17.450000762939453,16.350000381469727,17.049999237060547,4273248
2020-05-05,17.25,17.299999237060547,16.600000381469727,16.700000762939453,2107324
2020-05-06,16.75,16.950000762939453,16.350000381469727,16.450000762939453,2327943
2020-05-07,16.5,16.75,16.299999237060547,16.549999237060547,1819152
2020-05-08,16.700000762939453,16.799999237060547,16.299999237060547,16.350000381469727,1952530
2020-05-11,17.0,17.149999618530273,17.0,17.149999618530273,1157404
2020-05-12,18.0,18.0,17.25,18.0,12232577
2020-05-13,18.899999618530277,18.899999618530277,18.600000381469727,18.899999618530277,10291017
2020-05-14,19.049999237060547,19.100000381469727,18.0,18.0,7924364
2020-05-15,17.799999237060547,17.799999237060547,17.200000762939453,17.600000381469727,3463158
2020-05-18,17.600000381469727,17.799999237060547,16.850000381469727,16.950000762939453,2465703
2020-05-19,17.100000381469727,17.25,16.200000762939453,16.399999618530273,4350525
2020-05-20,17.0,17.200000762939453,16.899999618530273,17.200000762939453,8132039
2020-05-21,17.450000762939453,17.899999618530273,17.25,17.649999618530273,4899684
2020-05-22,17.850000381469727,17.850000381469727,16.899999618530273,17.149999618530273,3636983
2020-05-26,17.299999237060547,17.399999618530273,16.549999237060547,16.899999618530273,2341740
2020-05-27,16.950000762939453,17.0,16.399999618530273,16.899999618530273,4185932
2020-05-28,16.899999618530273,17.049999237060547,16.700000762939453,16.899999618530273,1987420
2020-05-29,16.799999237060547,17.049999237060547,16.700000762939453,17.0,2359283
2020-06-01,17.25,17.799999237060547,17.200000762939453,17.450000762939453,4076173
2020-06-02,17.5,17.799999237060547,17.350000381469727,17.5,3476068
2020-06-03,17.649999618530273,17.850000381469727,17.5,17.549999237060547,3703641
2020-06-04,17.649999618530273,17.649999618530273,17.149999618530273,17.450000762939453,2593706
2020-06-05,18.0,19.5,17.899999618530273,19.049999237060547,16952620
2020-06-08,20.100000381469727,20.549999237060547,19.549999237060547,19.850000381469727,13278505
2020-06-09,20.200000762939453,20.25,19.0,19.049999237060547,6897426
2020-06-10,19.149999618530277,19.200000762939453,18.5,18.649999618530277,4043680
2020-06-11,18.75,19.5,18.5,18.600000381469727,4306254
2020-06-12,17.350000381469727,18.450000762939453,17.299999237060547,18.299999237060547,5464606
2020-06-15,18.600000381469727,18.75,18.149999618530277,18.350000381469727,3290129
2020-06-16,18.649999618530277,18.899999618530277,17.700000762939453,18.200000762939453,3867368
2020-06-17,18.0,18.399999618530277,17.799999237060547,18.049999237060547,2773024
2020-06-18,18.049999237060547,18.75,18.049999237060547,18.600000381469727,5519815
2020-06-19,19.049999237060547,19.299999237060547,18.75,18.899999618530277,5335041
2020-06-22,19.149999618530277,19.299999237060547,19.0,19.049999237060547,4652693
2020-06-23,19.25,21.299999237060547,19.049999237060547,20.25,24144843
2020-06-24,20.75,20.850000381469727,19.75,19.850000381469727,8697051
2020-06-25,19.850000381469727,20.100000381469727,19.25,19.700000762939453,3971732
2020-06-26,19.700000762939453,19.850000381469727,19.299999237060547,19.450000762939453,5306156
2020-06-29,19.399999618530277,19.5,18.850000381469727,19.049999237060547,4008143
2020-06-30,19.149999618530277,19.549999237060547,18.799999237060547,18.850000381469727,3224501
2020-07-01,18.899999618530277,19.200000762939453,18.700000762939453,18.899999618530277,2883464
2020-07-02,21.399999618530277,21.399999618530277,20.100000381469727,20.299999237060547,19578897
2020-07-03,20.899999618530277,20.899999618530277,19.75,19.899999618530277,9067068
2020-07-06,20.0,20.700000762939453,19.799999237060547,20.299999237060547,11569374
2020-07-07,20.450000762939453,20.450000762939453,20.049999237060547,20.200000762939453,6618529
2020-07-08,20.299999237060547,20.350000381469727,19.899999618530277,20.0,4616051
2020-07-09,20.0,20.299999237060547,19.899999618530277,20.0,2743393
2020-07-10,19.950000762939453,20.149999618530277,19.5,19.649999618530277,4247609
2020-07-13,20.100000381469727,20.200000762939453,19.649999618530277,19.75,3563639
2020-07-14,19.75,19.799999237060547,19.049999237060547,19.149999618530277,2852697
2020-07-15,19.299999237060547,19.450000762939453,19.0,19.049999237060547,2507985
2020-07-16,19.049999237060547,19.149999618530277,18.299999237060547,18.649999618530277,3573303
2020-07-17,19.100000381469727,20.5,18.899999618530277,19.700000762939453,15923222
2020-07-20,20.399999618530277,20.399999618530277,19.899999618530277,20.049999237060547,6345758
2020-07-21,20.200000762939453,20.200000762939453,19.649999618530277,19.799999237060547,3585301
2020-07-22,19.799999237060547,19.899999618530277,19.350000381469727,19.700000762939453,3135147
2020-07-23,19.600000381469727,19.850000381469727,18.850000381469727,19.100000381469727,5047000
2020-07-24,18.950000762939453,20.100000381469727,18.950000762939453,19.25,13233898
2020-07-27,19.450000762939453,19.649999618530277,19.100000381469727,19.200000762939453,4928646
2020-07-28,19.350000381469727,19.399999618530277,18.950000762939453,19.049999237060547,3858631
2020-07-29,19.049999237060547,19.200000762939453,18.950000762939453,19.049999237060547,3611093
2020-07-30,20.0,20.200000762939453,19.299999237060547,19.450000762939453,8609779
2020-07-31,19.450000762939453,19.600000381469727,19.149999618530277,19.200000762939453,2604230
2020-08-03,19.299999237060547,19.450000762939453,19.049999237060547,19.149999618530277,2968581
2020-08-04,19.200000762939453,19.25,19.0,19.100000381469727,2608904
2020-08-05,19.200000762939453,19.25,19.100000381469727,19.149999618530277,2185970
2020-08-06,19.200000762939453,19.399999618530277,19.100000381469727,19.149999618530277,2798660
2020-08-07,19.149999618530277,19.25,19.049999237060547,19.149999618530277,2335537
2020-08-10,19.25,19.25,19.049999237060547,19.100000381469727,2252036
2020-08-11,19.100000381469727,19.600000381469727,19.049999237060547,19.350000381469727,5923255
2020-08-12,19.25,20.100000381469727,19.149999618530277,19.799999237060547,11710055
2020-08-13,20.0,20.25,19.799999237060547,19.950000762939453,4358341
2020-08-14,20.100000381469727,23.149999618530277,20.0,22.100000381469727,61660652
2020-08-17,22.899999618530277,23.5,22.350000381469727,23.100000381469727,31892449
2020-08-18,23.350000381469727,23.5,22.649999618530277,22.75,12610309
2020-08-19,23.0,23.450000762939453,22.649999618530277,22.899999618530277,11591096
2020-08-20,22.899999618530277,23.299999237060547,22.75,23.100000381469727,9595404
2020-08-21,23.399999618530277,23.450000762939453,22.549999237060547,22.75,7290411
2020-08-24,22.899999618530277,22.899999618530277,22.299999237060547,22.5,5933852
2020-08-25,22.5,22.75,22.200000762939453,22.299999237060547,4723074
2020-08-26,22.350000381469727,22.399999618530277,21.850000381469727,21.950000762939453,6180862
2020-08-27,22.0,22.25,21.700000762939453,21.850000381469727,5395794
2020-08-28,21.899999618530277,22.200000762939453,21.899999618530277,22.0,5367852
2020-08-31,22.100000381469727,22.200000762939453,20.600000381469727,21.549999237060547,8225145
2020-09-01,21.450000762939453,21.5,20.799999237060547,21.149999618530277,3304353
2020-09-02,21.049999237060547,21.350000381469727,20.850000381469727,21.200000762939453,1704775
2020-09-03,21.0,21.75,21.0,21.25,2633757
2020-09-04,21.100000381469727,21.200000762939453,20.5,20.950000762939453,3607801
2020-09-07,21.100000381469727,22.149999618530277,20.649999618530277,21.600000381469727,6270612
2020-09-08,21.799999237060547,21.950000762939453,20.899999618530277,21.0,2757708
2020-09-09,20.649999618530277,20.799999237060547,20.299999237060547,20.549999237060547,3170964
2020-09-10,20.700000762939453,21.200000762939453,20.700000762939453,20.850000381469727,2401252
2020-09-11,20.850000381469727,22.0,20.649999618530277,21.350000381469727,6635884
2020-09-14,21.450000762939453,21.799999237060547,21.200000762939453,21.450000762939453,4199248
2020-09-15,21.600000381469727,21.600000381469727,21.200000762939453,21.299999237060547,1429461
2020-09-16,21.399999618530277,21.450000762939453,21.049999237060547,21.100000381469727,1296920
2020-09-17,21.100000381469727,21.149999618530277,20.799999237060547,20.850000381469727,1659450
2020-09-18,20.950000762939453,21.600000381469727,20.799999237060547,21.350000381469727,2961124
2020-09-21,21.450000762939453,21.549999237060547,20.299999237060547,20.350000381469727,3558268
