Date,Open,High,Low,Close,Volume
2021-08-24,121.6999969482422,124.1500015258789,121.0,123.1500015258789,394446
2021-08-25,124.0500030517578,126.0,124.0500030517578,125.5999984741211,309786
2021-08-26,125.5999984741211,126.6500015258789,124.5999984741211,125.1999969482422,318321
2021-08-27,124.0999984741211,125.5999984741211,124.0999984741211,124.8499984741211,275076
2021-08-30,125.3499984741211,128.75,125.3499984741211,126.3000030517578,655807
2021-08-31,127.0,127.0,124.5,124.75,460124
2021-09-01,125.5,126.0999984741211,123.0,123.5,572342
2021-09-02,124.1999969482422,127.0,124.0500030517578,125.1500015258789,474693
2021-09-03,131.0,131.0,128.39999389648438,129.39999389648438,1820954
2021-09-06,129.39999389648438,134.75,128.0,133.1999969482422,2445373
2021-09-07,134.4499969482422,134.4499969482422,130.60000610351562,130.89999389648438,554141
2021-09-08,132.85000610351562,134.0,131.0500030517578,131.39999389648438,814819
2021-09-09,130.89999389648438,132.0,130.0,130.1999969482422,473445
2021-09-13,130.39999389648438,130.60000610351562,126.8000030517578,126.9499969482422,1094145
2021-09-14,127.9000015258789,133.3000030517578,127.5500030517578,131.9499969482422,1877345
2021-09-15,132.10000610351562,134.9499969482422,131.35000610351562,131.6999969482422,841816
2021-09-16,132.0,133.1999969482422,130.5,130.9499969482422,882208
2021-09-17,131.85000610351562,132.3000030517578,128.89999389648438,130.6999969482422,760351
2021-09-20,136.14999389648438,143.39999389648438,133.0500030517578,133.6999969482422,5990552
2021-09-21,133.75,134.6999969482422,130.0,131.0500030517578,939739
2021-09-22,131.6999969482422,132.60000610351562,129.10000610351562,129.75,820479
2021-09-23,130.75,131.3000030517578,128.89999389648438,129.14999389648438,1202373
2021-09-24,130.0,132.3000030517578,128.5500030517578,128.9499969482422,2118464
2021-09-27,129.39999389648438,129.85000610351562,127.4000015258789,127.8499984741211,768260
2021-09-28,128.5,129.89999389648438,127.5,127.9499969482422,653224
2021-09-29,127.4000015258789,129.39999389648438,126.8000030517578,128.60000610351562,508911
2021-09-30,128.6999969482422,130.64999389648438,128.25,128.64999389648438,499820
2021-10-01,128.1999969482422,128.3000030517578,127.5,127.8499984741211,393739
2021-10-04,128.10000610351562,128.25,127.1500015258789,127.8000030517578,739895
2021-10-05,127.9499969482422,128.5,127.4000015258789,127.9000015258789,880996
2021-10-06,128.39999389648438,137.0,127.0999984741211,133.1999969482422,4760939
2021-10-07,135.25,139.10000610351562,133.25,134.0500030517578,3043208
2021-10-08,134.0500030517578,138.8000030517578,134.0500030517578,137.64999389648438,2398721
2021-10-11,138.85000610351562,138.85000610351562,133.8000030517578,134.0500030517578,1425830
2021-10-12,135.0,135.0500030517578,131.5,131.75,1046055
2021-10-13,132.75,135.5,131.0,133.4499969482422,1408699
2021-10-14,134.5500030517578,137.1999969482422,133.35000610351562,134.35000610351562,1372834
2021-10-18,135.60000610351562,141.89999389648438,134.64999389648438,139.35000610351562,3281998
2021-10-19,140.8000030517578,141.9499969482422,132.60000610351562,134.0,2658728
2021-10-20,133.8000030517578,133.8000030517578,128.3000030517578,128.89999389648438,2023640
2021-10-21,129.25,133.10000610351562,128.6999969482422,131.89999389648438,1559456
2021-10-22,132.64999389648438,138.8000030517578,130.1999969482422,137.0,4842628
2021-10-25,137.0,137.35000610351562,130.0,131.0,1724445
2021-10-26,131.4499969482422,133.35000610351562,130.4499969482422,131.6999969482422,633430
2021-10-27,132.39999389648438,132.39999389648438,130.5,130.64999389648438,549863
2021-10-28,130.60000610351562,131.1999969482422,128.0,128.60000610351562,877628
2021-10-29,125.8000030517578,126.5999984741211,124.3000030517578,125.1500015258789,1570127
2021-11-01,127.8000030517578,127.8000030517578,122.6500015258789,122.9499969482422,1679788
2021-11-02,123.9000015258789,125.5,121.6500015258789,122.0500030517578,2397879
2021-11-03,123.4000015258789,124.0,120.0,120.4000015258789,2541960
2021-11-04,121.9499969482422,123.9499969482422,121.5,123.5,539635
2021-11-08,124.8000030517578,125.0,122.4000015258789,123.75,1004155
2021-11-09,124.4000015258789,126.9000015258789,123.6999969482422,124.9499969482422,1240989
2021-11-10,124.9499969482422,127.5,124.5999984741211,125.6500015258789,1133791
2021-11-11,125.0,127.5,124.4000015258789,126.8499984741211,1086567
2021-11-12,128.25,129.0,125.1999969482422,125.75,1365849
2021-11-15,126.3499984741211,126.6500015258789,123.4499969482422,123.9499969482422,690256
2021-11-16,123.5,124.9499969482422,123.1999969482422,123.6500015258789,523015
2021-11-17,123.5999984741211,124.5500030517578,123.0,123.3499984741211,414477
2021-11-18,123.75,124.0999984741211,120.1999969482422,121.1999969482422,893331
2021-11-22,121.6999969482422,122.1999969482422,117.5,118.9499969482422,725411
2021-11-23,118.5999984741211,121.0,118.0,119.9000015258789,577583
2021-11-24,120.5,122.0500030517578,120.0500030517578,121.8000030517578,437599
2021-11-25,122.5,122.5,120.5,121.1999969482422,425725
2021-11-26,119.8000030517578,121.9499969482422,118.0,118.8499984741211,944740
2021-11-29,117.0500030517578,117.9000015258789,112.0999984741211,114.4000015258789,954179
2021-11-30,115.6500015258789,118.4499969482422,115.3000030517578,117.25,617531
2021-12-01,117.8000030517578,121.6999969482422,116.5500030517578,119.6999969482422,1306972
2021-12-02,120.3000030517578,120.5999984741211,119.0999984741211,119.4000015258789,367211
2021-12-03,119.5,120.75,119.0,119.25,425512
2021-12-06,119.5,119.5,116.5,116.9000015258789,473539
2021-12-07,117.1999969482422,119.6500015258789,117.0999984741211,118.3499984741211,481342
2021-12-08,117.4000015258789,119.5999984741211,117.4000015258789,119.1500015258789,402474
2021-12-09,124.6999969482422,124.6999969482422,122.5,123.4499969482422,3090805
2021-12-10,122.5,123.3000030517578,122.1500015258789,122.4499969482422,430663
2021-12-13,123.0,123.6999969482422,121.5,121.8499984741211,416811
2021-12-14,120.0500030517578,121.8000030517578,120.0500030517578,120.9000015258789,327698
2021-12-15,119.1999969482422,120.8000030517578,118.4499969482422,118.9000015258789,422741
2021-12-16,119.5,120.4499969482422,117.5,118.0,423618
2021-12-17,117.9499969482422,118.0999984741211,116.25,116.9000015258789,355825
2021-12-20,116.0,116.5500030517578,112.6500015258789,113.75,548797
2021-12-21,116.8000030517578,117.1500015258789,115.0,115.8000030517578,854409
2021-12-22,116.9000015258789,116.9000015258789,115.5,116.0,320394
2021-12-23,116.1999969482422,117.9000015258789,115.75,116.4000015258789,528235
2021-12-24,117.3000030517578,117.3000030517578,115.0999984741211,115.5500030517578,273719
2021-12-27,116.8000030517578,116.8000030517578,114.8000030517578,115.5,276862
2021-12-28,116.4000015258789,117.3000030517578,115.6500015258789,116.0999984741211,520886
2021-12-29,116.5,117.1500015258789,115.5,116.3000030517578,315133
2021-12-30,116.0,116.4499969482422,115.5500030517578,116.1999969482422,232005
2021-12-31,116.25,118.4000015258789,116.0,116.9499969482422,477334
2022-01-03,117.5,118.6500015258789,116.5999984741211,117.0500030517578,678369
2022-01-04,119.5,122.0,118.4000015258789,119.5,1551926
2022-01-05,119.3000030517578,120.0,118.5999984741211,119.75,572584
2022-01-06,119.6999969482422,120.6500015258789,118.1500015258789,119.4499969482422,810806
2022-01-07,119.75,120.9000015258789,119.0,119.6999969482422,644180
2022-01-10,120.5,121.5999984741211,119.0,120.75,1269422
2022-01-11,121.0,122.5,120.25,120.5500030517578,1319362
2022-01-12,120.5,121.1500015258789,118.5999984741211,118.8000030517578,2609163
2022-01-13,119.9000015258789,119.9000015258789,117.5,117.75,1406664
2022-01-14,117.8000030517578,120.25,117.1999969482422,119.8499984741211,1006124
2022-01-17,120.9000015258789,121.8499984741211,120.1999969482422,121.4000015258789,1412151
2022-01-18,122.4000015258789,122.4000015258789,120.0999984741211,120.3000030517578,747979
2022-01-19,120.3000030517578,120.5,118.4499969482422,120.1500015258789,606677
2022-01-20,118.5500030517578,120.9499969482422,118.25,118.6999969482422,700859
2022-01-21,117.9000015258789,120.5999984741211,117.3000030517578,117.6999969482422,803636
2022-01-24,117.0,117.5500030517578,113.0,114.25,869897
2022-01-25,114.0,116.0,111.0999984741211,114.8499984741211,602087
2022-01-27,114.5500030517578,114.5500030517578,112.5,113.9499969482422,498708
2022-01-28,114.8000030517578,115.8000030517578,114.0999984741211,114.8000030517578,491744
2022-01-31,116.0,116.3499984741211,115.0500030517578,115.3499984741211,367980
2022-02-01,115.9499969482422,117.5,113.3499984741211,114.5500030517578,871249
2022-02-02,115.4000015258789,116.0,114.75,115.5999984741211,648801
2022-02-03,115.9499969482422,115.9499969482422,114.8000030517578,115.0500030517578,453629
2022-02-04,115.4000015258789,115.4000015258789,113.5,113.9499969482422,531182
2022-02-07,113.5999984741211,114.1999969482422,112.3000030517578,112.5999984741211,424067
2022-02-08,113.1999969482422,113.5,110.75,111.5999984741211,578093
2022-02-09,112.25,112.9000015258789,111.5,112.0,356367
2022-02-10,112.5,112.5,111.5999984741211,112.1500015258789,271840
2022-02-11,111.9499969482422,111.9499969482422,111.0999984741211,111.5,325674
2022-02-14,110.0,110.8000030517578,89.19999694824219,106.6500015258789,1009230
2022-02-15,107.1999969482422,108.25,100.4000015258789,105.4000015258789,1035027
2022-02-16,107.5500030517578,107.5999984741211,105.5500030517578,106.5500030517578,432304
2022-02-17,106.0,107.0,104.9499969482422,105.5500030517578,364907
2022-02-18,105.5500030517578,105.5500030517578,102.6999969482422,102.9000015258789,446285
2022-02-21,102.5500030517578,102.8499984741211,99.5999984741211,100.1500015258789,496889
2022-02-22,97.0,99.1999969482422,96.25,98.5999984741211,703598
2022-02-23,98.5999984741211,100.1999969482422,98.5999984741211,99.4000015258789,369529
2022-02-24,97.0,97.0,92.9000015258789,93.3000030517578,827245
2022-02-25,93.9499969482422,97.1999969482422,93.9499969482422,95.1500015258789,817690
2022-02-28,96.9000015258789,96.9000015258789,92.0,92.5500030517578,1280393
2022-03-02,92.0500030517578,94.1500015258789,92.0500030517578,92.5500030517578,713196
2022-03-03,93.6999969482422,93.9000015258789,92.0999984741211,92.5,577266
2022-03-04,92.4000015258789,93.3000030517578,90.8499984741211,91.0500030517578,754743
2022-03-07,91.0,91.0,87.19999694824219,88.3499984741211,932795
2022-03-08,89.80000305175781,91.6500015258789,88.94999694824219,89.4000015258789,784192
2022-03-09,89.94999694824219,91.3000030517578,89.6500015258789,90.5,644741
2022-03-10,94.0,94.0,90.5,91.0500030517578,704118
2022-03-11,91.25,93.1999969482422,91.1999969482422,92.5999984741211,999841
2022-03-14,92.9000015258789,93.25,90.9000015258789,91.0,738151
2022-03-15,91.0,91.75,88.9000015258789,89.25,795411
2022-03-16,89.5,90.9000015258789,89.5,90.05000305175781,734678
2022-03-17,91.5,92.4000015258789,90.4499969482422,90.9000015258789,812871
2022-03-21,91.5500030517578,91.9000015258789,90.1999969482422,90.5,1273669
2022-03-22,91.0,91.0,89.19999694824219,89.5,762732
2022-03-23,91.0,93.4000015258789,89.1500015258789,89.9000015258789,2260126
2022-03-24,89.30000305175781,91.1999969482422,89.0,89.30000305175781,1514577
2022-03-25,89.30000305175781,90.0,88.55000305175781,89.19999694824219,983037
2022-03-28,89.1500015258789,89.6500015258789,87.3499984741211,87.94999694824219,1395229
2022-03-29,88.0999984741211,89.0,85.0,85.6500015258789,2103046
2022-03-30,86.80000305175781,87.69999694824219,85.6500015258789,85.9000015258789,1089279
2022-03-31,86.0,86.25,84.0,84.0999984741211,1558124
2022-04-01,84.5,86.6500015258789,84.5,86.0,1533587
2022-04-04,86.5999984741211,95.4499969482422,86.5999984741211,94.4499969482422,4925136
2022-04-05,95.5999984741211,104.6500015258789,95.4499969482422,101.1500015258789,6179181
2022-04-06,101.0,104.5,100.25,102.25,2492215
2022-04-07,102.25,109.0,102.25,107.0,5199706
2022-04-08,108.0,112.0999984741211,108.0,111.1500015258789,3831422
2022-04-11,112.0,112.1999969482422,107.9000015258789,108.4000015258789,1750615
2022-04-12,107.6500015258789,107.6500015258789,103.5999984741211,105.25,1619495
2022-04-13,106.4000015258789,112.5,106.4000015258789,111.1500015258789,3128943
2022-04-18,110.0,114.8000030517578,108.8499984741211,113.3499984741211,3698947
2022-04-19,114.5999984741211,118.9499969482422,108.0999984741211,112.4000015258789,4714165
2022-04-20,113.5,115.5,110.0,110.6500015258789,1853460
2022-04-21,112.3499984741211,118.0,112.0,117.0999984741211,3038268
2022-04-22,118.0,120.8499984741211,116.0,116.9499969482422,5137568
2022-04-25,117.0,117.6500015258789,111.0500030517578,112.0999984741211,1836356
2022-04-26,114.1999969482422,114.4000015258789,112.1999969482422,112.8499984741211,784930
2022-04-27,111.1500015258789,112.8499984741211,109.5999984741211,110.0999984741211,843254
2022-04-28,111.3499984741211,111.3499984741211,108.1500015258789,109.0999984741211,760869
2022-04-29,110.0,113.1500015258789,107.1999969482422,108.4000015258789,1390362
2022-05-02,106.6999969482422,107.0999984741211,102.3000030517578,104.4000015258789,1101413
2022-05-04,106.3000030517578,109.8499984741211,102.0999984741211,102.75,1151415
2022-05-05,104.8499984741211,104.9499969482422,101.4000015258789,102.1500015258789,616611
2022-05-06,100.0,102.9499969482422,98.4499969482422,101.3000030517578,939403
2022-05-09,101.9499969482422,102.0,98.0999984741211,98.5999984741211,677820
2022-05-10,98.5999984741211,99.75,95.0500030517578,96.75,526035
2022-05-11,97.0500030517578,98.8000030517578,92.0,94.4499969482422,1203644
2022-05-12,94.4000015258789,94.4000015258789,91.8000030517578,92.8499984741211,607481
2022-05-13,94.0,97.4000015258789,93.3000030517578,95.8000030517578,579978
2022-05-16,99.0,100.0,95.6500015258789,98.5,905525
2022-05-17,100.0,100.8000030517578,98.5,100.3000030517578,509652
2022-05-18,100.4499969482422,101.6999969482422,99.0,99.1999969482422,575945
2022-05-19,96.8000030517578,98.0500030517578,94.5,95.5500030517578,698920
2022-05-20,98.5999984741211,98.9000015258789,97.0999984741211,97.6999969482422,351144
2022-05-23,98.4499969482422,99.4000015258789,96.3000030517578,97.4000015258789,394721
2022-05-24,97.8499984741211,98.5,94.6999969482422,95.3499984741211,446981
2022-05-25,99.0,104.8499984741211,95.5,98.6500015258789,3500438
2022-05-26,98.5,99.1999969482422,92.1999969482422,95.0999984741211,974886
2022-05-27,96.5500030517578,97.8000030517578,95.8000030517578,96.75,441107
2022-05-30,98.0999984741211,99.6999969482422,97.1999969482422,99.1999969482422,578736
2022-05-31,98.6999969482422,99.0,96.25,97.1999969482422,471522
2022-06-01,97.75,101.4499969482422,97.3499984741211,99.3000030517578,1158919
2022-06-02,99.25,100.25,98.5,99.0,434659
2022-06-03,99.9000015258789,105.1999969482422,99.5999984741211,104.3499984741211,2536209
2022-06-06,103.8000030517578,103.9000015258789,99.3000030517578,100.3000030517578,1025903
2022-06-07,99.8000030517578,100.25,98.5,98.75,476545
2022-06-08,99.4499969482422,99.6500015258789,98.0,98.3499984741211,495859
2022-06-09,97.9000015258789,99.0,97.4000015258789,98.25,308731
2022-06-10,97.6999969482422,97.75,96.5999984741211,97.0999984741211,347524
2022-06-13,95.0,95.0999984741211,94.0500030517578,94.1500015258789,278511
2022-06-14,94.1500015258789,95.25,93.6999969482422,94.3499984741211,247527
2022-06-15,95.1999969482422,96.3000030517578,94.0,94.9000015258789,279915
2022-06-16,95.9000015258789,97.1999969482422,90.5,91.4499969482422,879881
2022-06-17,92.0,92.9000015258789,90.75,91.5,352802
2022-06-20,91.8000030517578,92.1999969482422,87.5,89.9000015258789,679402
2022-06-21,89.0999984741211,92.6999969482422,89.0999984741211,91.0,494412
2022-06-22,90.9499969482422,92.6500015258789,89.0,90.1500015258789,377844
2022-06-23,90.3000030517578,91.4499969482422,89.55000305175781,90.5,201509
2022-06-24,91.1500015258789,94.75,91.0500030517578,93.3499984741211,409466
2022-06-27,94.5999984741211,94.5999984741211,92.5,93.25,274961
2022-06-28,92.9000015258789,94.5,91.9000015258789,93.0,437965
2022-06-29,92.4499969482422,93.4000015258789,91.5,92.3499984741211,186080
2022-06-30,92.4000015258789,93.0999984741211,90.5999984741211,91.0999984741211,139902
2022-07-01,91.1500015258789,91.6500015258789,90.6999969482422,91.0500030517578,162424
2022-07-04,91.0500030517578,92.4000015258789,90.9000015258789,91.3000030517578,295214
2022-07-05,91.4000015258789,93.8000030517578,91.4000015258789,92.3000030517578,342768
2022-07-06,92.3499984741211,94.6500015258789,91.6999969482422,92.9499969482422,325537
2022-07-07,93.1500015258789,94.0999984741211,93.1500015258789,93.5500030517578,287468
2022-07-08,94.1999969482422,94.6500015258789,93.3499984741211,93.6999969482422,240466
2022-07-11,93.8000030517578,94.9499969482422,93.0,94.5500030517578,315927
2022-07-12,95.1500015258789,97.6999969482422,94.5,95.0999984741211,609937
2022-07-13,95.8000030517578,96.1999969482422,94.0,94.25,172703
2022-07-14,94.9000015258789,94.9000015258789,93.0,93.3000030517578,111498
2022-07-15,94.1500015258789,94.4000015258789,93.0,93.5999984741211,121430
2022-07-18,94.3000030517578,95.3000030517578,94.0,95.0999984741211,176004
2022-07-19,95.0,96.1500015258789,94.5500030517578,95.8499984741211,175904
2022-07-20,96.0999984741211,97.8000030517578,96.0,96.75,376924
2022-07-21,96.9499969482422,98.4000015258789,96.1500015258789,97.0999984741211,230927
2022-07-22,97.6500015258789,98.0500030517578,96.1999969482422,96.9000015258789,187749
2022-07-25,97.0,97.0,95.0,95.25,233684
2022-07-26,95.0500030517578,95.6999969482422,94.1999969482422,94.3499984741211,160652
2022-07-27,97.5,97.8000030517578,91.75,94.8000030517578,354015
2022-07-28,95.3000030517578,96.25,94.9000015258789,95.5500030517578,172812
2022-07-29,96.5,98.0,95.5,97.3499984741211,368990
2022-08-01,98.5,100.1500015258789,97.4499969482422,99.8499984741211,534427
2022-08-02,99.9000015258789,101.9499969482422,99.75,100.6500015258789,561159
2022-08-03,100.9000015258789,100.9000015258789,98.5999984741211,99.5999984741211,222006
2022-08-04,99.5999984741211,100.4000015258789,97.3000030517578,98.8000030517578,322031
2022-08-05,99.0,99.8499984741211,98.3499984741211,98.5999984741211,253765
2022-08-08,98.8000030517578,100.0,98.3499984741211,98.8499984741211,273460
2022-08-10,98.75,99.4499969482422,97.0,97.9499969482422,224914
2022-08-11,98.1999969482422,99.0500030517578,96.6500015258789,97.0,360749
2022-08-12,96.1500015258789,99.3499984741211,96.1500015258789,98.5500030517578,504264
2022-08-16,99.4499969482422,100.5,99.0999984741211,99.8499984741211,449423
2022-08-17,99.5,100.9499969482422,96.5,98.3000030517578,1077893
2022-08-18,98.0999984741211,98.9499969482422,97.4000015258789,97.9000015258789,351318
2022-08-19,98.5,98.5,96.6999969482422,97.0,348258
2022-08-22,97.0,97.0,95.4000015258789,95.5500030517578,257307
2022-08-23,94.75,96.5500030517578,94.75,94.9000015258789,443870
2022-08-24,95.0,95.9000015258789,94.5,94.9000015258789,261149
2022-08-25,95.4499969482422,97.4499969482422,95.4499969482422,97.0999984741211,569999
